CMDLINE ocean sail
MEM 94.546875 1742375156.5271
MEM 94.546875 1742375156.6318
MEM 94.546875 1742375156.7367
MEM 94.546875 1742375156.8418
MEM 94.546875 1742375156.9447
MEM 94.546875 1742375157.0477
MEM 94.546875 1742375157.1499
MEM 94.546875 1742375157.2506
MEM 94.546875 1742375157.3511
MEM 94.406250 1742375157.4533
MEM 94.406250 1742375157.5584
MEM 94.406250 1742375157.6636
MEM 94.171875 1742375157.7641
MEM 94.171875 1742375157.8663
MEM 94.171875 1742375157.9718
MEM 94.171875 1742375158.0773
MEM 94.140625 1742375158.1813
MEM 94.156250 1742375158.2839
MEM 94.171875 1742375158.3872
MEM 94.218750 1742375158.4911
MEM 94.281250 1742375158.5941
MEM 94.312500 1742375158.6949
MEM 94.328125 1742375158.8002
MEM 94.328125 1742375158.9030
MEM 94.328125 1742375159.0068
MEM 94.359375 1742375159.1111
MEM 95.156250 1742375159.2121
MEM 95.171875 1742375159.3136
MEM 95.171875 1742375159.4174
MEM 95.171875 1742375159.5195
MEM 94.875000 1742375159.6216
MEM 94.828125 1742375159.7227
MEM 94.828125 1742375159.8255
MEM 94.828125 1742375159.9273
MEM 94.828125 1742375160.0283
MEM 94.734375 1742375160.1322
MEM 94.734375 1742375160.2362
MEM 94.703125 1742375160.3367
MEM 94.703125 1742375160.4423
MEM 94.703125 1742375160.5465
MEM 94.703125 1742375160.6520
MEM 94.703125 1742375160.7556
MEM 94.703125 1742375160.8610
MEM 94.703125 1742375160.9622
MEM 94.703125 1742375161.0674
MEM 94.703125 1742375161.1727
MEM 94.703125 1742375161.2736
MEM 94.703125 1742375161.3790
MEM 94.734375 1742375161.4838
MEM 94.734375 1742375161.5893
